id,nome,codigo,sigla,municipio_id,padrao,principal
621,Buritirana,08,NULL,415,N,N
622,Taquaruçu,15,NULL,415,N,N
623,Tocantínia,05,NULL,416,N,N
624,"Barra do Ouro",05,NULL,417,N,N
625,"Campos Lindos",05,NULL,418,N,N
626,Centenário,05,NULL,419,N,N
627,Goiatins,05,NULL,420,N,N
628,Cartucho,10,NULL,420,N,N
629,Craolândia,15,NULL,420,N,N
630,Itacajá,05,NULL,421,N,N
631,Itapiratins,05,NULL,422,N,N
632,"Lagoa do Tocantins",05,NULL,423,N,N
633,Lizarda,05,NULL,424,N,N
634,"Alto Bonito",10,NULL,424,N,N
635,Mateiros,05,NULL,425,N,N
636,"Novo Acordo",05,NULL,426,N,N
637,"Ponte Alta do Tocantins",05,NULL,427,N,N
638,Recursolândia,05,NULL,428,N,N
639,"Rio Sono",05,NULL,429,N,N
640,"Santa Tereza do Tocantins",05,NULL,430,N,N
641,"São Félix do Tocantins",05,NULL,431,N,N
642,Almas,05,NULL,432,N,N
643,Arraias,05,NULL,433,N,N
644,"Cana Brava",10,NULL,433,N,N
645,"Aurora do Tocantins",05,NULL,434,N,N
646,"Chapada da Natividade",05,NULL,435,N,N
647,Combinado,05,NULL,436,N,N
648,"Conceição do Tocantins",05,NULL,437,N,N
649,Dianópolis,05,NULL,438,N,N
650,Lavandeira,05,NULL,439,N,N
651,Natividade,05,NULL,440,N,N
652,Príncipe,20,NULL,440,N,N
653,"Novo Alegre",05,NULL,441,N,N
654,"Novo Jardim",05,NULL,442,N,N
655,Paranã,05,NULL,443,N,N
656,"Pindorama do Tocantins",05,NULL,444,N,N
657,"Ponte Alta do Bom Jesus",05,NULL,445,N,N
658,"Porto Alegre do Tocantins",05,NULL,446,N,N
659,"Rio da Conceição",05,NULL,447,N,N
660,"Santa Rosa do Tocantins",05,NULL,448,N,N
661,Cangas,10,NULL,448,N,N
662,"Morro de São João",15,NULL,448,N,N
663,"São Valério",05,NULL,449,N,N
664,Taguatinga,05,NULL,450,N,N
665,"Taipas do Tocantins",05,NULL,451,N,N
666,Alcântara,05,NULL,452,N,N
667,"São João de Cortes",10,NULL,452,N,N
668,Apicum-Açu,05,NULL,453,N,N
669,Bacuri,05,NULL,454,N,N
670,Bacurituba,05,NULL,455,N,N
671,Bequimão,05,NULL,456,N,N
672,Cajapió,05,NULL,457,N,N
673,Cedral,05,NULL,458,N,N
674,"Central do Maranhão",05,NULL,459,N,N
675,Cururupu,05,NULL,460,N,N
676,Guimarães,05,NULL,461,N,N
677,Mirinzal,05,NULL,462,N,N
678,"Porto Rico do Maranhão",05,NULL,463,N,N
679,"Serrano do Maranhão",05,NULL,464,N,N
680,"Paço do Lumiar",05,NULL,465,N,N
681,Raposa,05,NULL,466,N,N
682,"São José de Ribamar",05,NULL,467,N,N
683,Mata,10,NULL,467,N,N
684,"São Luís",05,NULL,468,N,N
685,Axixá,05,NULL,469,N,N
686,Bacabeira,05,NULL,470,N,N
687,"Cachoeira Grande",05,NULL,471,N,N
688,Icatu,05,NULL,472,N,N
689,Itapera,10,NULL,472,N,N
690,Morros,05,NULL,473,N,N
691,"Presidente Juscelino",05,NULL,474,N,N
692,Rosário,05,NULL,475,N,N
693,"Santa Rita",05,NULL,476,N,N
694,Barreirinhas,05,NULL,477,N,N
695,"Humberto de Campos",05,NULL,478,N,N
696,"Paulino Neves",05,NULL,479,N,N
697,"Primeira Cruz",05,NULL,480,N,N
698,"Santo Amaro do Maranhão",05,NULL,481,N,N
699,Tutóia,05,NULL,482,N,N
700,"Barro Duro",10,NULL,482,N,N
701,Anajatuba,05,NULL,483,N,N
702,"Porto das Gabarras",10,NULL,483,N,N
703,Arari,05,NULL,484,N,N
704,"Bonfim do Arari",10,NULL,484,N,N
705,"Bela Vista do Maranhão",05,NULL,485,N,N
706,Cajari,05,NULL,486,N,N
707,"Boa Vista do Pindaré",10,NULL,486,N,N
708,"Conceição do Lago-Açu",05,NULL,487,N,N
709,"Igarapé do Meio",05,NULL,488,N,N
710,Matinha,05,NULL,489,N,N
711,Monção,05,NULL,490,N,N
712,"Olinda Nova do Maranhão",05,NULL,491,N,N
713,Palmeirândia,05,NULL,492,N,N
714,"Pedro do Rosário",05,NULL,493,N,N
715,Penalva,05,NULL,494,N,N
716,"Peri Mirim",05,NULL,495,N,N
717,Pinheiro,05,NULL,496,N,N
718,Roque,10,NULL,496,N,N
719,"Presidente Sarney",05,NULL,497,N,N
720,"Santa Helena",05,NULL,498,N,N
721,"Curva Grande",10,NULL,498,N,N
722,"São Bento",05,NULL,499,N,N
723,"São João Batista",05,NULL,500,N,N
724,"São Vicente Ferrer",05,NULL,501,N,N
725,Viana,05,NULL,502,N,N
726,"Vitória do Mearim",05,NULL,503,N,N
727,Cantanhede,05,NULL,504,N,N
728,"Itapecuru Mirim",05,NULL,505,N,N
729,"Matões do Norte",05,NULL,506,N,N
730,"Miranda do Norte",05,NULL,507,N,N
731,"Nina Rodrigues",05,NULL,508,N,N
732,Pirapemas,05,NULL,509,N,N
733,"Presidente Vargas",05,NULL,510,N,N
734,"Vargem Grande",05,NULL,511,N,N
735,"Amapá do Maranhão",05,NULL,512,N,N
736,"Boa Vista do Gurupi",05,NULL,513,N,N
737,"Cândido Mendes",05,NULL,514,N,N
738,"Barão de Tromaí",10,NULL,514,N,N
739,Estandarte,15,NULL,514,N,N
740,Carutapera,05,NULL,515,N,N
741,"Centro do Guilherme",05,NULL,516,N,N
742,"Centro Novo do Maranhão",05,NULL,517,N,N
743,"Godofredo Viana",05,NULL,518,N,N
744,Aurizona,10,NULL,518,N,N
745,"Governador Nunes Freire",05,NULL,519,N,N
746,"Junco do Maranhão",05,NULL,520,N,N
747,"Luís Domingues",05,NULL,521,N,N
748,Maracaçumé,05,NULL,522,N,N
749,Maranhãozinho,05,NULL,523,N,N
750,Turiaçu,05,NULL,524,N,N
751,Turilândia,05,NULL,525,N,N
752,"Altamira do Maranhão",05,NULL,526,N,N
753,"Alto Alegre do Pindaré",05,NULL,527,N,N
754,Araguanã,05,NULL,528,N,N
755,"Bom Jardim",05,NULL,529,N,N
756,"Bom Jesus das Selvas",05,NULL,530,N,N
757,"Brejo de Areia",05,NULL,531,N,N
758,Buriticupu,05,NULL,532,N,N
759,"Governador Newton Bello",05,NULL,533,N,N
760,"Lago da Pedra",05,NULL,534,N,N
761,"Lagoa Grande do Maranhão",05,NULL,535,N,N
762,"Marajá do Sena",05,NULL,536,N,N
763,"Nova Olinda do Maranhão",05,NULL,537,N,N
764,"Paulo Ramos",05,NULL,538,N,N
765,Pindaré-Mirim,05,NULL,539,N,N
766,Pimentel,10,NULL,539,N,N
767,"Presidente Médici",05,NULL,540,N,N
768,"Santa Inês",05,NULL,541,N,N
769,"Santa Luzia",05,NULL,542,N,N
770,"Santa Luzia do Paruá",05,NULL,543,N,N
771,"São João do Carú",05,NULL,544,N,N
772,Tufilândia,05,NULL,545,N,N
773,"Vitorino Freire",05,NULL,546,N,N
774,"Zé Doca",05,NULL,547,N,N
775,Açailândia,05,NULL,548,N,N
776,"Amarante do Maranhão",05,NULL,549,N,N
777,Buritirana,05,NULL,550,N,N
778,Cidelândia,05,NULL,551,N,N
779,Davinópolis,05,NULL,552,N,N
780,"Governador Edison Lobão",05,NULL,553,N,N
781,Imperatriz,05,NULL,554,N,N
782,"Itinga do Maranhão",05,NULL,555,N,N
783,"João Lisboa",05,NULL,556,N,N
784,"Lajeado Novo",05,NULL,557,N,N
785,"Montes Altos",05,NULL,558,N,N
786,"Ribamar Fiquene",05,NULL,559,N,N
787,"São Francisco do Brejão",05,NULL,560,N,N
788,"São Pedro da Água Branca",05,NULL,561,N,N
789,"Senador La Rocque",05,NULL,562,N,N
790,"Vila Nova dos Martírios",05,NULL,563,N,N
791,Bacabal,05,NULL,564,N,N
792,"Bernardo do Mearim",05,NULL,565,N,N
793,"Bom Lugar",05,NULL,566,N,N
794,Esperantinópolis,05,NULL,567,N,N
795,"Igarapé Grande",05,NULL,568,N,N
796,"Lago do Junco",05,NULL,569,N,N
797,"Lago Verde",05,NULL,570,N,N
798,"Lago dos Rodrigues",05,NULL,571,N,N
799,"Lima Campos",05,NULL,572,N,N
800,"Olho d'Água das Cunhãs",05,NULL,573,N,N
801,Pedreiras,05,NULL,574,N,N
802,Marianópolis,10,NULL,574,N,N
803,"Pio XII",05,NULL,575,N,N
804,"Poção de Pedras",05,NULL,576,N,N
805,"Santo Antônio dos Lopes",05,NULL,577,N,N
806,"São Luís Gonzaga do Maranhão",05,NULL,578,N,N
807,"São Mateus do Maranhão",05,NULL,579,N,N
808,"São Raimundo do Doca Bezerra",05,NULL,580,N,N
809,"São Roberto",05,NULL,581,N,N
810,Satubinha,05,NULL,582,N,N
811,"Trizidela do Vale",05,NULL,583,N,N
812,Arame,05,NULL,584,N,N
813,"Barra do Corda",05,NULL,585,N,N
814,"Fernando Falcão",05,NULL,586,N,N
815,"Formosa da Serra Negra",05,NULL,587,N,N
816,Grajaú,05,NULL,588,N,N
817,"Itaipava do Grajaú",05,NULL,589,N,N
818,"Jenipapo dos Vieiras",05,NULL,590,N,N
819,Joselândia,05,NULL,591,N,N
820,"Santa Filomena do Maranhão",05,NULL,592,N,N
821,"Sítio Novo",05,NULL,593,N,N
822,Tuntum,05,NULL,594,N,N
823,"São Joaquim dos Melos",10,NULL,594,N,N
824,"Dom Pedro",05,NULL,595,N,N
825,Fortuna,05,NULL,596,N,N
826,"Gonçalves Dias",05,NULL,597,N,N
827,"Governador Archer",05,NULL,598,N,N
828,"Governador Eugênio Barros",05,NULL,599,N,N
829,"Governador Luiz Rocha",05,NULL,600,N,N
830,"Graça Aranha",05,NULL,601,N,N
831,"Presidente Dutra",05,NULL,602,N,N
832,"São Domingos do Maranhão",05,NULL,603,N,N
833,"São José dos Basílios",05,NULL,604,N,N
834,"Senador Alexandre Costa",05,NULL,605,N,N
835,"Água Doce do Maranhão",05,NULL,606,N,N
836,Araioses,05,NULL,607,N,N
837,"Magalhães de Almeida",05,NULL,608,N,N
838,"Custódio Lima",10,NULL,608,N,N
839,"Santa Quitéria do Maranhão",05,NULL,609,N,N
840,"Santana do Maranhão",05,NULL,610,N,N
841,"São Bernardo",05,NULL,611,N,N
842,Anapurus,05,NULL,612,N,N
843,Belágua,05,NULL,613,N,N
844,Brejo,05,NULL,614,N,N
845,Buriti,05,NULL,615,N,N
846,Chapadinha,05,NULL,616,N,N
847,"Mata Roma",05,NULL,617,N,N
848,"Milagres do Maranhão",05,NULL,618,N,N
849,"São Benedito do Rio Preto",05,NULL,619,N,N
850,"Urbano Santos",05,NULL,620,N,N
851,"Alto Alegre do Maranhão",05,NULL,621,N,N
852,"Capinzal do Norte",05,NULL,622,N,N
853,Codó,05,NULL,623,N,N
854,Codozinho,10,NULL,623,N,N
855,"São Raimundo de Codó",15,NULL,623,N,N
856,Coroatá,05,NULL,624,N,N
857,Peritoró,05,NULL,625,N,N
858,Timbiras,05,NULL,626,N,N
859,"Afonso Cunha",05,NULL,627,N,N
860,"Aldeias Altas",05,NULL,628,N,N
861,"Coelho Neto",05,NULL,629,N,N
862,"Duque Bacelar",05,NULL,630,N,N
863,"Buriti Bravo",05,NULL,631,N,N
864,Bacatuba,10,NULL,631,N,N
865,Caxias,05,NULL,632,N,N
866,Matões,05,NULL,633,N,N
867,Parnarama,05,NULL,634,N,N
868,"Brejo de São Félix",10,NULL,634,N,N
869,"São João do Soter",05,NULL,635,N,N
870,Timon,05,NULL,636,N,N
871,"Buriti Cortado",10,NULL,636,N,N
872,"Barão de Grajaú",05,NULL,637,N,N
873,Colinas,05,NULL,638,N,N
874,Jatobá,05,NULL,639,N,N
875,"Lagoa do Mato",05,NULL,640,N,N
876,Mirador,05,NULL,641,N,N
877,Ibipira,10,NULL,641,N,N
878,"Nova Iorque",05,NULL,642,N,N
879,Paraibano,05,NULL,643,N,N
880,"Passagem Franca",05,NULL,644,N,N
881,"Pastos Bons",05,NULL,645,N,N
882,Roçado,10,NULL,645,N,N
883,"São Francisco do Maranhão",05,NULL,646,N,N
884,"Caraíba do Norte",10,NULL,646,N,N
885,"Ribeirão Azul",15,NULL,646,N,N
886,"São João dos Patos",05,NULL,647,N,N
887,"Sucupira do Norte",05,NULL,648,N,N
888,"Sucupira do Riachão",05,NULL,649,N,N
889,"Campestre do Maranhão",05,NULL,650,N,N
890,Carolina,05,NULL,651,N,N
891,Estreito,05,NULL,652,N,N
892,"Porto Franco",05,NULL,653,N,N
893,"São João do Paraíso",05,NULL,654,N,N
894,"São Pedro dos Crentes",05,NULL,655,N,N
895,"Alto Parnaíba",05,NULL,656,N,N
896,Curupá,10,NULL,656,N,N
897,Balsas,05,NULL,657,N,N
898,"Feira Nova do Maranhão",05,NULL,658,N,N
899,Riachão,05,NULL,659,N,N
900,"Tasso Fragoso",05,NULL,660,N,N
901,"Benedito Leite",05,NULL,661,N,N
902,"Fortaleza dos Nogueiras",05,NULL,662,N,N
903,Loreto,05,NULL,663,N,N
904,"Nova Colinas",05,NULL,664,N,N
905,Sambaíba,05,NULL,665,N,N
906,"São Domingos do Azeitão",05,NULL,666,N,N
907,"São Félix de Balsas",05,NULL,667,N,N
908,"São Raimundo das Mangabeiras",05,NULL,668,N,N
909,Barras,05,NULL,669,N,N
910,Batalha,05,NULL,670,N,N
911,"Boa Hora",05,NULL,671,N,N
912,Brasileira,05,NULL,672,N,N
913,"Cabeceiras do Piauí",05,NULL,673,N,N
914,"Campo Largo do Piauí",05,NULL,674,N,N
915,Esperantina,05,NULL,675,N,N
916,"Joaquim Pires",05,NULL,676,N,N
917,"Joca Marques",05,NULL,677,N,N
918,Luzilândia,05,NULL,678,N,N
919,Madeiro,05,NULL,679,N,N
920,"Matias Olímpio",05,NULL,680,N,N
921,"Miguel Alves",05,NULL,681,N,N
922,"Morro do Chapéu do Piauí",05,NULL,682,N,N
923,"Nossa Senhora dos Remédios",05,NULL,683,N,N
924,Piripiri,05,NULL,684,N,N
925,Porto,05,NULL,685,N,N
926,"São João do Arraial",05,NULL,686,N,N
927,"Bom Princípio do Piauí",05,NULL,687,N,N
928,"Buriti dos Lopes",05,NULL,688,N,N
929,"Cajueiro da Praia",05,NULL,689,N,N
930,"Caraúbas do Piauí",05,NULL,690,N,N
931,Caxingó,05,NULL,691,N,N
932,Cocal,05,NULL,692,N,N
933,"Cocal dos Alves",05,NULL,693,N,N
934,"Ilha Grande",05,NULL,694,N,N
935,"Luís Correia",05,NULL,695,N,N
936,"Murici dos Portelas",05,NULL,696,N,N
937,Parnaíba,05,NULL,697,N,N
938,Piracuruca,05,NULL,698,N,N
939,"São João da Fronteira",05,NULL,699,N,N
940,"São José do Divino",05,NULL,700,N,N
941,Altos,05,NULL,701,N,N
942,Beneditinos,05,NULL,702,N,N
943,Coivaras,05,NULL,703,N,N
944,Curralinhos,05,NULL,704,N,N
945,"Demerval Lobão",05,NULL,705,N,N
946,"José de Freitas",05,NULL,706,N,N
947,"Lagoa Alegre",05,NULL,707,N,N
948,"Lagoa do Piauí",05,NULL,708,N,N
949,"Miguel Leão",05,NULL,709,N,N
950,"Monsenhor Gil",05,NULL,710,N,N
951,Nazária,05,NULL,711,N,N
952,"Pau D'Arco do Piauí",05,NULL,712,N,N
953,Teresina,05,NULL,713,N,N
954,União,05,NULL,714,N,N
955,"Alto Longá",05,NULL,715,N,N
956,"Assunção do Piauí",05,NULL,716,N,N
957,"Boqueirão do Piauí",05,NULL,717,N,N
958,"Buriti dos Montes",05,NULL,718,N,N
959,"Campo Maior",05,NULL,719,N,N
960,"Capitão de Campos",05,NULL,720,N,N
961,"Castelo do Piauí",05,NULL,721,N,N
962,"Cocal de Telha",05,NULL,722,N,N
963,"Domingos Mourão",05,NULL,723,N,N
964,"Jatobá do Piauí",05,NULL,724,N,N
965,"Juazeiro do Piauí",05,NULL,725,N,N
966,"Lagoa de São Francisco",05,NULL,726,N,N
967,"Milton Brandão",05,NULL,727,N,N
968,"Nossa Senhora de Nazaré",05,NULL,728,N,N
969,"Novo Santo Antônio",05,NULL,729,N,N
970,"Pedro II",05,NULL,730,N,N
971,"São João da Serra",05,NULL,731,N,N
972,"São Miguel do Tapuio",05,NULL,732,N,N
973,"Sigefredo Pacheco",05,NULL,733,N,N
974,Agricolândia,05,NULL,734,N,N
975,"Água Branca",05,NULL,735,N,N
976,Amarante,05,NULL,736,N,N
977,"Angical do Piauí",05,NULL,737,N,N
978,Arraial,05,NULL,738,N,N
979,"Barro Duro",05,NULL,739,N,N
980,"Francisco Ayres",05,NULL,740,N,N
981,"Hugo Napoleão",05,NULL,741,N,N
982,"Jardim do Mulato",05,NULL,742,N,N
983,"Lagoinha do Piauí",05,NULL,743,N,N
984,"Olho D'Água do Piauí",05,NULL,744,N,N
985,Palmeirais,05,NULL,745,N,N
986,"Passagem Franca do Piauí",05,NULL,746,N,N
987,Regeneração,05,NULL,747,N,N
988,"Santo Antônio dos Milagres",05,NULL,748,N,N
989,"São Gonçalo do Piauí",05,NULL,749,N,N
990,"São Pedro do Piauí",05,NULL,750,N,N
991,Aroazes,05,NULL,751,N,N
992,"Barra D'Alcântara",05,NULL,752,N,N
993,"Elesbão Veloso",05,NULL,753,N,N
994,Francinópolis,05,NULL,754,N,N
995,Inhuma,05,NULL,755,N,N
996,"Lagoa do Sítio",05,NULL,756,N,N
997,"Novo Oriente do Piauí",05,NULL,757,N,N
998,Pimenteiras,05,NULL,758,N,N
999,"Prata do Piauí",05,NULL,759,N,N
1000,"Santa Cruz dos Milagres",05,NULL,760,N,N
1001,"São Félix do Piauí",05,NULL,761,N,N
1002,"São Miguel da Baixa Grande",05,NULL,762,N,N
1003,"Valença do Piauí",05,NULL,763,N,N
1004,"Várzea Grande",05,NULL,764,N,N
1005,"Baixa Grande do Ribeiro",05,NULL,765,N,N
1006,"Ribeiro Gonçalves",05,NULL,766,N,N
1007,"Santa Filomena",05,NULL,767,N,N
1008,Uruçuí,05,NULL,768,N,N
1009,"Antônio Almeida",05,NULL,769,N,N
1010,Bertolínia,05,NULL,770,N,N
1011,"Colônia do Gurguéia",05,NULL,771,N,N
1012,"Eliseu Martins",05,NULL,772,N,N
1013,"Landri Sales",05,NULL,773,N,N
1014,"Manoel Emídio",05,NULL,774,N,N
1015,"Marcos Parente",05,NULL,775,N,N
1016,"Porto Alegre do Piauí",05,NULL,776,N,N
1017,"Sebastião Leal",05,NULL,777,N,N
1018,Canavieira,05,NULL,778,N,N
1019,"Flores do Piauí",05,NULL,779,N,N
1020,Floriano,05,NULL,780,N,N
1021,Guadalupe,05,NULL,781,N,N
1022,Itaueira,05,NULL,782,N,N
1023,Jerumenha,05,NULL,783,N,N
1024,"Nazaré do Piauí",05,NULL,784,N,N
1025,Pavussu,05,NULL,785,N,N
1026,"Rio Grande do Piauí",05,NULL,786,N,N
1027,"São Francisco do Piauí",05,NULL,787,N,N
1028,"São José do Peixe",05,NULL,788,N,N
1029,"São Miguel do Fidalgo",05,NULL,789,N,N
1030,"Alvorada do Gurguéia",05,NULL,790,N,N
1031,"Barreiras do Piauí",05,NULL,791,N,N
1032,"Bom Jesus",05,NULL,792,N,N
1033,"Cristino Castro",05,NULL,793,N,N
1034,Currais,05,NULL,794,N,N
1035,Gilbués,05,NULL,795,N,N
1036,"Monte Alegre do Piauí",05,NULL,796,N,N
1037,"Palmeira do Piauí",05,NULL,797,N,N
1038,"Redenção do Gurguéia",05,NULL,798,N,N
1039,"Santa Luz",05,NULL,799,N,N
1040,"São Gonçalo do Gurguéia",05,NULL,800,N,N
1041,"Anísio de Abreu",05,NULL,801,N,N
1042,"Bonfim do Piauí",05,NULL,802,N,N
1043,"Brejo do Piauí",05,NULL,803,N,N
1044,"Canto do Buriti",05,NULL,804,N,N
1045,Caracol,05,NULL,805,N,N
1046,"Coronel José Dias",05,NULL,806,N,N
1047,"Dirceu Arcoverde",05,NULL,807,N,N
1048,"Dom Inocêncio",05,NULL,808,N,N
1049,"Fartura do Piauí",05,NULL,809,N,N
1050,Guaribas,05,NULL,810,N,N
1051,Jurema,05,NULL,811,N,N
1052,"Pajeú do Piauí",05,NULL,812,N,N
1053,"São Braz do Piauí",05,NULL,813,N,N
1054,"São Lourenço do Piauí",05,NULL,814,N,N
1055,"São Raimundo Nonato",05,NULL,815,N,N
1056,"Tamboril do Piauí",05,NULL,816,N,N
1057,"Várzea Branca",05,NULL,817,N,N
1058,"Avelino Lopes",05,NULL,818,N,N
1059,Corrente,05,NULL,819,N,N
1060,"Cristalândia do Piauí",05,NULL,820,N,N
1061,Curimatá,05,NULL,821,N,N
1062,"Júlio Borges",05,NULL,822,N,N
1063,"Morro Cabeça no Tempo",05,NULL,823,N,N
1064,Parnaguá,05,NULL,824,N,N
1065,"Riacho Frio",05,NULL,825,N,N
1066,"Sebastião Barros",05,NULL,826,N,N
1067,"Aroeiras do Itaim",05,NULL,827,N,N
1068,Bocaina,05,NULL,828,N,N
1069,"Cajazeiras do Piauí",05,NULL,829,N,N
1070,"Colônia do Piauí",05,NULL,830,N,N
1071,"Dom Expedito Lopes",05,NULL,831,N,N
1072,Geminiano,05,NULL,832,N,N
1073,"Ipiranga do Piauí",05,NULL,833,N,N
1074,Oeiras,05,NULL,834,N,N
1075,Paquetá,05,NULL,835,N,N
1076,Picos,05,NULL,836,N,N
1077,"Santa Cruz do Piauí",05,NULL,837,N,N
1078,"Santana do Piauí",05,NULL,838,N,N
1079,"Santa Rosa do Piauí",05,NULL,839,N,N
1080,"São João da Canabrava",05,NULL,840,N,N
1081,"São João da Varjota",05,NULL,841,N,N
1082,"São José do Piauí",05,NULL,842,N,N
1083,"São Luis do Piauí",05,NULL,843,N,N
1084,Sussuapara,05,NULL,844,N,N
1085,"Tanque do Piauí",05,NULL,845,N,N
1086,"Wall Ferraz",05,NULL,846,N,N
1087,"Alagoinha do Piauí",05,NULL,847,N,N
1088,"Alegrete do Piauí",05,NULL,848,N,N
1089,"Francisco Santos",05,NULL,849,N,N
1090,"Monsenhor Hipólito",05,NULL,850,N,N
1091,"Pio IX",05,NULL,851,N,N
1092,"Santo Antônio de Lisboa",05,NULL,852,N,N
1093,"São Julião",05,NULL,853,N,N
1094,Acauã,05,NULL,854,N,N
1095,"Bela Vista do Piauí",05,NULL,855,N,N
1096,"Belém do Piauí",05,NULL,856,N,N
1097,"Betânia do Piauí",05,NULL,857,N,N
1098,"Caldeirão Grande do Piauí",05,NULL,858,N,N
1099,"Campinas do Piauí",05,NULL,859,N,N
1100,"Campo Alegre do Fidalgo",05,NULL,860,N,N
1101,"Campo Grande do Piauí",05,NULL,861,N,N
1102,"Capitão Gervásio Oliveira",05,NULL,862,N,N
1103,"Caridade do Piauí",05,NULL,863,N,N
1104,"Conceição do Canindé",05,NULL,864,N,N
1105,"Curral Novo do Piauí",05,NULL,865,N,N
1106,"Floresta do Piauí",05,NULL,866,N,N
1107,"Francisco Macedo",05,NULL,867,N,N
1108,Fronteiras,05,NULL,868,N,N
1109,"Isaías Coelho",05,NULL,869,N,N
1110,Itainópolis,05,NULL,870,N,N
1111,"Jacobina do Piauí",05,NULL,871,N,N
1112,Jaicós,05,NULL,872,N,N
1113,"João Costa",05,NULL,873,N,N
1114,"Lagoa do Barro do Piauí",05,NULL,874,N,N
1115,Marcolândia,05,NULL,875,N,N
1116,"Massapê do Piauí",05,NULL,876,N,N
1117,"Padre Marcos",05,NULL,877,N,N
1118,"Paes Landim",05,NULL,878,N,N
1119,"Patos do Piauí",05,NULL,879,N,N
1120,Paulistana,05,NULL,880,N,N
1121,"Pedro Laurentino",05,NULL,881,N,N
1122,"Nova Santa Rita",05,NULL,882,N,N
1123,"Queimada Nova",05,NULL,883,N,N
1124,"Ribeira do Piauí",05,NULL,884,N,N
1125,"Santo Inácio do Piauí",05,NULL,885,N,N
1126,"São Francisco de Assis do Piauí",05,NULL,886,N,N
1127,"São João do Piauí",05,NULL,887,N,N
1128,Simões,05,NULL,888,N,N
1129,"Simplício Mendes",05,NULL,889,N,N
1130,"Socorro do Piauí",05,NULL,890,N,N
1131,"Vera Mendes",05,NULL,891,N,N
1132,"Vila Nova do Piauí",05,NULL,892,N,N
1133,Acaraú,05,NULL,893,N,N
1134,Aranaú,10,NULL,893,N,N
1135,Juritianha,30,NULL,893,N,N
1136,"Lagoa do Carneiro",40,NULL,893,N,N
1137,Barroquinha,05,NULL,894,N,N
1138,Araras,10,NULL,894,N,N
1139,Bitupitá,15,NULL,894,N,N
1140,"Bela Cruz",05,NULL,895,N,N
1141,Prata,10,NULL,895,N,N
1142,Camocim,05,NULL,896,N,N
1143,Amarelas,10,NULL,896,N,N
1144,Guriú,25,NULL,896,N,N
1145,Chaval,05,NULL,897,N,N
1146,Passagem,10,NULL,897,N,N
1147,Cruz,05,NULL,898,N,N
1148,Caiçara,10,NULL,898,N,N
1149,Granja,05,NULL,899,N,N
1150,Adrianópolis,10,NULL,899,N,N
1151,Ibuguaçu,15,NULL,899,N,N
1152,Parazinho,20,NULL,899,N,N
1153,"Pessoa Anta",25,NULL,899,N,N
1154,Sambaíba,30,NULL,899,N,N
1155,Timonha,35,NULL,899,N,N
1156,Itarema,05,NULL,900,N,N
1157,Almofala,10,NULL,900,N,N
1158,Carvoeiro,15,NULL,900,N,N
1159,"Jijoca de Jericoacoara",05,NULL,901,N,N
1160,Marco,05,NULL,902,N,N
1161,Panacuí,10,NULL,902,N,N
1162,Mocambo,15,NULL,902,N,N
1163,Martinópole,05,NULL,903,N,N
1164,Morrinhos,05,NULL,904,N,N
1165,"Sítio Alegre",40,NULL,904,N,N
1166,Carnaubal,05,NULL,905,N,N
1167,Croatá,05,NULL,906,N,N
1168,"Barra do Sotero",10,NULL,906,N,N
1169,Betânia,20,NULL,906,N,N
1170,"Lagoa da Cruz",25,NULL,906,N,N
1171,Repartição,35,NULL,906,N,N
1172,"Santa Tereza",40,NULL,906,N,N
1173,"Vista Alegre",45,NULL,906,N,N
1174,"São Roque",50,NULL,906,N,N
1175,"Guaraciaba do Norte",05,NULL,907,N,N
1176,"Várzea dos Espinhos",20,NULL,907,N,N
1177,Martinslândia,22,NULL,907,N,N
1178,"Morrinhos Novos",25,NULL,907,N,N
1179,Mucambo,27,NULL,907,N,N
1180,Sussuanha,30,NULL,907,N,N
1181,Ibiapina,05,NULL,908,N,N
1182,"Alto Lindo",07,NULL,908,N,N
1183,Betânia,08,NULL,908,N,N
1184,"Santo Antônio da Pindoba",10,NULL,908,N,N
1185,"São Benedito",05,NULL,909,N,N
1186,Barreiros,09,NULL,909,N,N
1187,Inhuçu,15,NULL,909,N,N
1188,Tianguá,05,NULL,910,N,N
1189,Arapá,10,NULL,910,N,N
1190,Caruataí,15,NULL,910,N,N
1191,Pindoguaba,20,NULL,910,N,N
1192,Tabainha,25,NULL,910,N,N
1193,Ubajara,05,NULL,911,N,N
1194,Araticum,10,NULL,911,N,N
1195,Jaburuna,15,NULL,911,N,N
1196,"Nova Veneza",25,NULL,911,N,N
1197,"Viçosa do Ceará",05,NULL,912,N,N
1198,"General Tibúrcio",10,NULL,912,N,N
1199,"Juá dos Vieiras",12,NULL,912,N,N
1200,Lambedouro,15,NULL,912,N,N
1201,Manhoso,17,NULL,912,N,N
1202,"Padre Vieira",20,NULL,912,N,N
1203,"Passagem da Onça",23,NULL,912,N,N
1204,Quatiguaba,25,NULL,912,N,N
1205,Coreaú,05,NULL,913,N,N
1206,Araquém,10,NULL,913,N,N
1207,Aroeiras,15,NULL,913,N,N
1208,Canto,17,NULL,913,N,N
1209,Ubaúna,20,NULL,913,N,N
1210,Frecheirinha,05,NULL,914,N,N
1211,Moraújo,05,NULL,915,N,N
1212,"Boa Esperança",07,NULL,915,N,N
1213,"Várzea da Volta",10,NULL,915,N,N
