id,nome,codigo,sigla,estado_id,padrao,capital
1819,Cristinápolis,01702,NULL,17,N,N
1820,Itabaianinha,03005,NULL,17,N,N
1821,Pedrinhas,05109,NULL,17,N,N
1822,Salgado,06206,NULL,17,N,N
1823,"Tomar do Geru",07501,NULL,17,N,N
1824,Umbaúba,07600,NULL,17,N,N
1825,Estância,02106,NULL,17,N,N
1826,Indiaroba,02809,NULL,17,N,N
1827,"Itaporanga d'Ajuda",03203,NULL,17,N,N
1828,"Santa Luzia do Itanhy",06305,NULL,17,N,N
1829,Baianópolis,02500,NULL,18,N,N
1830,Barreiras,03201,NULL,18,N,N
1831,Catolândia,07400,NULL,18,N,N
1832,"Formosa do Rio Preto",11105,NULL,18,N,N
1833,"Luís Eduardo Magalhães",19553,NULL,18,N,N
1834,"Riachão das Neves",26202,NULL,18,N,N
1835,"São Desidério",28901,NULL,18,N,N
1836,Angical,01403,NULL,18,N,N
1837,Brejolândia,04407,NULL,18,N,N
1838,Cotegipe,09406,NULL,18,N,N
1839,Cristópolis,09703,NULL,18,N,N
1840,Mansidão,20452,NULL,18,N,N
1841,"Santa Rita de Cássia",28406,NULL,18,N,N
1842,"Tabocas do Brejo Velho",30907,NULL,18,N,N
1843,Wanderley,33455,NULL,18,N,N
1844,Canápolis,06105,NULL,18,N,N
1845,Cocos,08101,NULL,18,N,N
1846,Coribe,09109,NULL,18,N,N
1847,Correntina,09307,NULL,18,N,N
1848,Jaborandi,17359,NULL,18,N,N
1849,"Santa Maria da Vitória",28109,NULL,18,N,N
1850,Santana,28208,NULL,18,N,N
1851,"São Félix do Coribe",29057,NULL,18,N,N
1852,"Serra Dourada",30303,NULL,18,N,N
1853,"Campo Alegre de Lourdes",05909,NULL,18,N,N
1854,"Casa Nova",07202,NULL,18,N,N
1855,Curaçá,09901,NULL,18,N,N
1856,Juazeiro,18407,NULL,18,N,N
1857,"Pilão Arcado",24405,NULL,18,N,N
1858,Remanso,26004,NULL,18,N,N
1859,"Sento Sé",30204,NULL,18,N,N
1860,Sobradinho,30774,NULL,18,N,N
1861,Abaré,00207,NULL,18,N,N
1862,Chorrochó,07707,NULL,18,N,N
1863,Glória,11402,NULL,18,N,N
1864,Macururé,19900,NULL,18,N,N
1865,"Paulo Afonso",24009,NULL,18,N,N
1866,Rodelas,27101,NULL,18,N,N
1867,Barra,02708,NULL,18,N,N
1868,Buritirama,04753,NULL,18,N,N
1869,Ibotirama,13200,NULL,18,N,N
1870,"Itaguaçu da Bahia",15353,NULL,18,N,N
1871,Morpará,21609,NULL,18,N,N
1872,"Muquém de São Francisco",22250,NULL,18,N,N
1873,Xique-Xique,33604,NULL,18,N,N
1874,"Bom Jesus da Lapa",03904,NULL,18,N,N
1875,Carinhanha,07103,NULL,18,N,N
1876,"Feira da Mata",10776,NULL,18,N,N
1877,Paratinga,23704,NULL,18,N,N
1878,"Serra do Ramalho",30154,NULL,18,N,N
1879,"Sítio do Mato",30758,NULL,18,N,N
1880,Andorinha,01353,NULL,18,N,N
1881,"Antônio Gonçalves",01809,NULL,18,N,N
1882,"Campo Formoso",06006,NULL,18,N,N
1883,Filadélfia,10859,NULL,18,N,N
1884,Itiúba,17003,NULL,18,N,N
1885,Jaguarari,17706,NULL,18,N,N
1886,Pindobaçu,24603,NULL,18,N,N
1887,"Senhor do Bonfim",30105,NULL,18,N,N
1888,Umburanas,32457,NULL,18,N,N
1889,"América Dourada",01155,NULL,18,N,N
1890,"Barra do Mendes",03003,NULL,18,N,N
1891,"Barro Alto",03235,NULL,18,N,N
1892,Cafarnaum,05305,NULL,18,N,N
1893,Canarana,06204,NULL,18,N,N
1894,Central,07608,NULL,18,N,N
1895,"Gentio do Ouro",11303,NULL,18,N,N
1896,Ibipeba,12400,NULL,18,N,N
1897,Ibititá,13101,NULL,18,N,N
1898,Iraquara,14406,NULL,18,N,N
1899,Irecê,14604,NULL,18,N,N
1900,"João Dourado",18357,NULL,18,N,N
1901,Jussara,18506,NULL,18,N,N
1902,Lapão,19157,NULL,18,N,N
1903,"Mulungu do Morro",22052,NULL,18,N,N
1904,"Presidente Dutra",25600,NULL,18,N,N
1905,"São Gabriel",29255,NULL,18,N,N
1906,"Souto Soares",30808,NULL,18,N,N
1907,Uibaí,32408,NULL,18,N,N
1908,Caém,05107,NULL,18,N,N
1909,"Caldeirão Grande",05503,NULL,18,N,N
1910,"Capim Grosso",06873,NULL,18,N,N
1911,Jacobina,17508,NULL,18,N,N
1912,"Miguel Calmon",21203,NULL,18,N,N
1913,Mirangaba,21401,NULL,18,N,N
1914,"Morro do Chapéu",21708,NULL,18,N,N
1915,Ourolândia,23357,NULL,18,N,N
1916,Piritiba,24801,NULL,18,N,N
1917,"Ponto Novo",25253,NULL,18,N,N
1918,Quixabeira,25931,NULL,18,N,N
1919,"São José do Jacuípe",29370,NULL,18,N,N
1920,Saúde,29800,NULL,18,N,N
1921,Serrolândia,30600,NULL,18,N,N
1922,"Várzea do Poço",33109,NULL,18,N,N
1923,"Várzea Nova",33158,NULL,18,N,N
1924,"Baixa Grande",02609,NULL,18,N,N
1925,"Boa Vista do Tupim",03805,NULL,18,N,N
1926,Iaçu,11907,NULL,18,N,N
1927,Ibiquera,12608,NULL,18,N,N
1928,Itaberaba,14703,NULL,18,N,N
1929,Lajedinho,19009,NULL,18,N,N
1930,Macajuba,19603,NULL,18,N,N
1931,Mairi,20106,NULL,18,N,N
1932,"Mundo Novo",22102,NULL,18,N,N
1933,"Ruy Barbosa",27200,NULL,18,N,N
1934,Tapiramutá,31301,NULL,18,N,N
1935,"Várzea da Roça",33059,NULL,18,N,N
1936,"Água Fria",00405,NULL,18,N,N
1937,Anguera,01502,NULL,18,N,N
1938,"Antônio Cardoso",01700,NULL,18,N,N
1939,"Conceição da Feira",08200,NULL,18,N,N
1940,"Conceição do Jacuípe",08507,NULL,18,N,N
1941,"Coração de Maria",08903,NULL,18,N,N
1942,"Elísio Medrado",10305,NULL,18,N,N
1943,"Feira de Santana",10800,NULL,18,N,N
1944,Ipecaetá,13804,NULL,18,N,N
1945,Ipirá,14000,NULL,18,N,N
1946,Irará,14505,NULL,18,N,N
1947,Itatim,16856,NULL,18,N,N
1948,Ouriçangas,23308,NULL,18,N,N
1949,Pedrão,24108,NULL,18,N,N
1950,Pintadas,24652,NULL,18,N,N
1951,"Rafael Jambeiro",25956,NULL,18,N,N
1952,"Santa Bárbara",27507,NULL,18,N,N
1953,Santanópolis,28307,NULL,18,N,N
1954,"Santa Teresinha",28505,NULL,18,N,N
1955,"Santo Estêvão",28802,NULL,18,N,N
1956,"São Gonçalo dos Campos",29305,NULL,18,N,N
1957,"Serra Preta",30402,NULL,18,N,N
1958,Tanquinho,31103,NULL,18,N,N
1959,"Teodoro Sampaio",31400,NULL,18,N,N
1960,"Coronel João Sá",09208,NULL,18,N,N
1961,Jeremoabo,18100,NULL,18,N,N
1962,"Pedro Alexandre",24207,NULL,18,N,N
1963,"Santa Brígida",27606,NULL,18,N,N
1964,"Sítio do Quinto",30766,NULL,18,N,N
1965,Cansanção,06808,NULL,18,N,N
1966,Canudos,06824,NULL,18,N,N
1967,"Euclides da Cunha",10701,NULL,18,N,N
1968,"Monte Santo",21500,NULL,18,N,N
1969,Nordestina,22656,NULL,18,N,N
1970,Queimadas,25808,NULL,18,N,N
1971,Quijingue,25907,NULL,18,N,N
1972,Tucano,31905,NULL,18,N,N
1973,Uauá,32002,NULL,18,N,N
1974,Adustina,00355,NULL,18,N,N
1975,Antas,01601,NULL,18,N,N
1976,Banzaê,02658,NULL,18,N,N
1977,"Cícero Dantas",07806,NULL,18,N,N
1978,Cipó,07905,NULL,18,N,N
1979,Fátima,10750,NULL,18,N,N
1980,Heliópolis,11857,NULL,18,N,N
1981,Itapicuru,16500,NULL,18,N,N
1982,"Nova Soure",22904,NULL,18,N,N
1983,"Novo Triunfo",23050,NULL,18,N,N
1984,Olindina,23100,NULL,18,N,N
1985,Paripiranga,23803,NULL,18,N,N
1986,"Ribeira do Amparo",26509,NULL,18,N,N
1987,"Ribeira do Pombal",26608,NULL,18,N,N
1988,Araci,02104,NULL,18,N,N
1989,Barrocas,03276,NULL,18,N,N
1990,Biritinga,03607,NULL,18,N,N
1991,Candeal,06402,NULL,18,N,N
1992,"Capela do Alto Alegre",06857,NULL,18,N,N
1993,"Conceição do Coité",08408,NULL,18,N,N
1994,Gavião,11253,NULL,18,N,N
1995,Ichu,13309,NULL,18,N,N
1996,Lamarão,19108,NULL,18,N,N
1997,"Nova Fátima",22730,NULL,18,N,N
1998,"Pé de Serra",24058,NULL,18,N,N
1999,Retirolândia,26103,NULL,18,N,N
2000,"Riachão do Jacuípe",26301,NULL,18,N,N
2001,Santaluz,28000,NULL,18,N,N
2002,"São Domingos",28950,NULL,18,N,N
2003,Serrinha,30501,NULL,18,N,N
2004,Teofilândia,31509,NULL,18,N,N
2005,Valente,33000,NULL,18,N,N
2006,Acajutiba,00306,NULL,18,N,N
2007,Alagoinhas,00702,NULL,18,N,N
2008,Aporá,01908,NULL,18,N,N
2009,Araças,02054,NULL,18,N,N
2010,Aramari,02203,NULL,18,N,N
2011,Crisópolis,09604,NULL,18,N,N
2012,Inhambupe,13705,NULL,18,N,N
2013,"Rio Real",27002,NULL,18,N,N
2014,"Sátiro Dias",29701,NULL,18,N,N
2015,"Cardeal da Silva",07004,NULL,18,N,N
2016,Conde,08606,NULL,18,N,N
2017,"Entre Rios",10503,NULL,18,N,N
2018,Esplanada,10602,NULL,18,N,N
2019,Jandaíra,17904,NULL,18,N,N
2020,"Amélia Rodrigues",01106,NULL,18,N,N
2021,Catu,07509,NULL,18,N,N
2022,Itanagra,15908,NULL,18,N,N
2023,"Mata de São João",21005,NULL,18,N,N
2024,Pojuca,25204,NULL,18,N,N
2025,"São Sebastião do Passé",29503,NULL,18,N,N
2026,"Terra Nova",31707,NULL,18,N,N
2027,Aratuípe,02302,NULL,18,N,N
2028,"Cabaceiras do Paraguaçu",04852,NULL,18,N,N
2029,Cachoeira,04902,NULL,18,N,N
2030,"Castro Alves",07301,NULL,18,N,N
2031,"Conceição do Almeida",08309,NULL,18,N,N
2032,"Cruz das Almas",09802,NULL,18,N,N
2033,"Dom Macedo Costa",10206,NULL,18,N,N
2034,"Governador Mangabeira",11600,NULL,18,N,N
2035,Jaguaripe,17805,NULL,18,N,N
2036,Maragogipe,20601,NULL,18,N,N
2037,"Muniz Ferreira",22201,NULL,18,N,N
2038,Muritiba,22300,NULL,18,N,N
2039,Nazaré,22508,NULL,18,N,N
2040,"Salinas da Margarida",27309,NULL,18,N,N
2041,"Santo Amaro",28604,NULL,18,N,N
2042,"Santo Antônio de Jesus",28703,NULL,18,N,N
2043,"São Félix",29008,NULL,18,N,N
2044,"São Felipe",29107,NULL,18,N,N
2045,Sapeaçu,29602,NULL,18,N,N
2046,Saubara,29750,NULL,18,N,N
2047,Varzedo,33174,NULL,18,N,N
2048,Camaçari,05701,NULL,18,N,N
2049,Candeias,06501,NULL,18,N,N
2050,"Dias d'Ávila",10057,NULL,18,N,N
2051,Itaparica,16104,NULL,18,N,N
2052,"Lauro de Freitas",19207,NULL,18,N,N
2053,"Madre de Deus",19926,NULL,18,N,N
2054,Salvador,27408,NULL,18,N,N
2055,"São Francisco do Conde",29206,NULL,18,N,N
2056,"Simões Filho",30709,NULL,18,N,N
2057,"Vera Cruz",33208,NULL,18,N,N
2058,Boquira,04100,NULL,18,N,N
2059,Botuporã,04209,NULL,18,N,N
2060,"Brotas de Macaúbas",04506,NULL,18,N,N
2061,Caturama,07558,NULL,18,N,N
2062,Ibipitanga,12509,NULL,18,N,N
2063,Ibitiara,13002,NULL,18,N,N
2064,Ipupiara,14109,NULL,18,N,N
2065,Macaúbas,19801,NULL,18,N,N
2066,"Novo Horizonte",23035,NULL,18,N,N
2067,"Oliveira dos Brejinhos",23209,NULL,18,N,N
2068,"Tanque Novo",31053,NULL,18,N,N
2069,Abaíra,00108,NULL,18,N,N
2070,Andaraí,01304,NULL,18,N,N
2071,"Barra da Estiva",02807,NULL,18,N,N
2072,Boninal,04001,NULL,18,N,N
2073,Bonito,04050,NULL,18,N,N
2074,"Contendas do Sincorá",08804,NULL,18,N,N
2075,Ibicoara,12202,NULL,18,N,N
2076,Itaeté,15007,NULL,18,N,N
2077,Jussiape,18605,NULL,18,N,N
2078,Lençóis,19306,NULL,18,N,N
2079,Mucugê,21906,NULL,18,N,N
2080,"Nova Redenção",22854,NULL,18,N,N
2081,Palmeiras,23506,NULL,18,N,N
2082,Piatã,24306,NULL,18,N,N
2083,"Rio de Contas",26707,NULL,18,N,N
2084,Seabra,29909,NULL,18,N,N
2085,Utinga,32804,NULL,18,N,N
2086,Wagner,33406,NULL,18,N,N
2087,Aiquara,00603,NULL,18,N,N
2088,Amargosa,01007,NULL,18,N,N
2089,Apuarema,01957,NULL,18,N,N
2090,Brejões,04308,NULL,18,N,N
2091,Cravolândia,09505,NULL,18,N,N
2092,Irajuba,14208,NULL,18,N,N
2093,Iramaia,14307,NULL,18,N,N
2094,Itagi,15106,NULL,18,N,N
2095,Itaquara,16708,NULL,18,N,N
2096,Itiruçu,16906,NULL,18,N,N
2097,Jaguaquara,17607,NULL,18,N,N
2098,Jequié,18001,NULL,18,N,N
2099,Jiquiriçá,18209,NULL,18,N,N
2100,Jitaúna,18308,NULL,18,N,N
2101,"Lafaiete Coutinho",18704,NULL,18,N,N
2102,Laje,18803,NULL,18,N,N
2103,"Lajedo do Tabocal",19058,NULL,18,N,N
2104,Maracás,20502,NULL,18,N,N
2105,"Marcionílio Souza",20809,NULL,18,N,N
2106,Milagres,21302,NULL,18,N,N
2107,Mutuípe,22409,NULL,18,N,N
2108,"Nova Itarana",22805,NULL,18,N,N
2109,Planaltino,24900,NULL,18,N,N
2110,"Santa Inês",27903,NULL,18,N,N
2111,"São Miguel das Matas",29404,NULL,18,N,N
2112,Ubaíra,32101,NULL,18,N,N
2113,"Érico Cardoso",00504,NULL,18,N,N
2114,"Dom Basílio",10107,NULL,18,N,N
2115,"Livramento de Nossa Senhora",19504,NULL,18,N,N
2116,Paramirim,23605,NULL,18,N,N
2117,"Rio do Pires",26905,NULL,18,N,N
2118,Caculé,05008,NULL,18,N,N
2119,Caetité,05206,NULL,18,N,N
2120,Candiba,06600,NULL,18,N,N
2121,Guanambi,11709,NULL,18,N,N
2122,Ibiassucê,12004,NULL,18,N,N
2123,Igaporã,13408,NULL,18,N,N
2124,Iuiú,17334,NULL,18,N,N
2125,Jacaraci,17409,NULL,18,N,N
2126,"Lagoa Real",18753,NULL,18,N,N
2127,"Licínio de Almeida",19405,NULL,18,N,N
2128,Malhada,20205,NULL,18,N,N
2129,Matina,21054,NULL,18,N,N
2130,Mortugaba,21807,NULL,18,N,N
2131,"Palmas de Monte Alto",23407,NULL,18,N,N
2132,Pindaí,24504,NULL,18,N,N
2133,"Riacho de Santana",26400,NULL,18,N,N
2134,"Sebastião Laranjeiras",30006,NULL,18,N,N
2135,Urandi,32606,NULL,18,N,N
2136,Aracatu,02005,NULL,18,N,N
2137,Brumado,04605,NULL,18,N,N
2138,Caraíbas,06899,NULL,18,N,N
2139,Condeúba,08705,NULL,18,N,N
2140,Cordeiros,09000,NULL,18,N,N
2141,Guajeru,11659,NULL,18,N,N
2142,Ituaçu,17201,NULL,18,N,N
2143,Maetinga,19959,NULL,18,N,N
2144,"Malhada de Pedras",20304,NULL,18,N,N
2145,Piripá,24702,NULL,18,N,N
2146,"Presidente Jânio Quadros",25709,NULL,18,N,N
2147,"Rio do Antônio",26806,NULL,18,N,N
2148,Tanhaçu,31004,NULL,18,N,N
2149,Tremedal,31806,NULL,18,N,N
2150,Anagé,01205,NULL,18,N,N
2151,"Barra do Choça",02906,NULL,18,N,N
2152,"Belo Campo",03508,NULL,18,N,N
2153,"Boa Nova",03706,NULL,18,N,N
2154,"Bom Jesus da Serra",03953,NULL,18,N,N
2155,Caatiba,04803,NULL,18,N,N
2156,Caetanos,05156,NULL,18,N,N
2157,"Cândido Sales",06709,NULL,18,N,N
2158,"Dário Meira",10008,NULL,18,N,N
2159,Ibicuí,12301,NULL,18,N,N
2160,Iguaí,13507,NULL,18,N,N
2161,"Manoel Vitorino",20403,NULL,18,N,N
2162,Mirante,21450,NULL,18,N,N
2163,"Nova Canaã",22706,NULL,18,N,N
2164,Planalto,25006,NULL,18,N,N
2165,Poções,25105,NULL,18,N,N
2166,"Vitória da Conquista",33307,NULL,18,N,N
2167,Encruzilhada,10404,NULL,18,N,N
2168,Itambé,15809,NULL,18,N,N
2169,Itapetinga,16401,NULL,18,N,N
2170,Itarantim,16807,NULL,18,N,N
2171,Itororó,17102,NULL,18,N,N
2172,Macarani,19702,NULL,18,N,N
2173,Maiquinique,20007,NULL,18,N,N
2174,Potiraguá,25402,NULL,18,N,N
2175,"Ribeirão do Largo",26657,NULL,18,N,N
2176,Cairu,05404,NULL,18,N,N
2177,Camamu,05800,NULL,18,N,N
2178,Igrapiúna,13457,NULL,18,N,N
2179,Ituberá,17300,NULL,18,N,N
2180,Maraú,20700,NULL,18,N,N
2181,"Nilo Peçanha",22607,NULL,18,N,N
2182,"Piraí do Norte",24678,NULL,18,N,N
2183,"Presidente Tancredo Neves",25758,NULL,18,N,N
2184,Taperoá,31202,NULL,18,N,N
2185,Valença,32903,NULL,18,N,N
2186,Almadina,00900,NULL,18,N,N
2187,Arataca,02252,NULL,18,N,N
2188,"Aurelino Leal",02401,NULL,18,N,N
2189,"Barra do Rocha",03102,NULL,18,N,N
2190,"Barro Preto",03300,NULL,18,N,N
2191,Belmonte,03409,NULL,18,N,N
2192,Buerarema,04704,NULL,18,N,N
2193,Camacan,05602,NULL,18,N,N
2194,Canavieiras,06303,NULL,18,N,N
2195,Coaraci,08002,NULL,18,N,N
2196,"Firmino Alves",10909,NULL,18,N,N
2197,"Floresta Azul",11006,NULL,18,N,N
2198,Gandu,11204,NULL,18,N,N
2199,Gongogi,11501,NULL,18,N,N
2200,Ibicaraí,12103,NULL,18,N,N
2201,Ibirapitanga,12707,NULL,18,N,N
2202,Ibirataia,12905,NULL,18,N,N
2203,Ilhéus,13606,NULL,18,N,N
2204,Ipiaú,13903,NULL,18,N,N
2205,Itabuna,14802,NULL,18,N,N
2206,Itacaré,14901,NULL,18,N,N
2207,Itagibá,15205,NULL,18,N,N
2208,"Itaju do Colônia",15403,NULL,18,N,N
2209,Itajuípe,15502,NULL,18,N,N
2210,Itamari,15700,NULL,18,N,N
2211,Itapé,16203,NULL,18,N,N
2212,Itapebi,16302,NULL,18,N,N
2213,Itapitanga,16609,NULL,18,N,N
2214,Jussari,18555,NULL,18,N,N
2215,Mascote,20908,NULL,18,N,N
2216,"Nova Ibiá",22755,NULL,18,N,N
2217,"Pau Brasil",23902,NULL,18,N,N
2218,"Santa Cruz da Vitória",27804,NULL,18,N,N
2219,"Santa Luzia",28059,NULL,18,N,N
2220,"São José da Vitória",29354,NULL,18,N,N
2221,Teolândia,31608,NULL,18,N,N
2222,Ubaitaba,32200,NULL,18,N,N
2223,Ubatã,32309,NULL,18,N,N
2224,Una,32507,NULL,18,N,N
2225,Uruçuca,32705,NULL,18,N,N
2226,"Wenceslau Guimarães",33505,NULL,18,N,N
2227,Alcobaça,00801,NULL,18,N,N
2228,Caravelas,06907,NULL,18,N,N
2229,Eunápolis,10727,NULL,18,N,N
2230,Guaratinga,11808,NULL,18,N,N
2231,Ibirapuã,12806,NULL,18,N,N
2232,Itabela,14653,NULL,18,N,N
2233,Itagimirim,15304,NULL,18,N,N
2234,Itamaraju,15601,NULL,18,N,N
2235,Itanhém,16005,NULL,18,N,N
2236,Jucuruçu,18456,NULL,18,N,N
2237,Lajedão,18902,NULL,18,N,N
2238,"Medeiros Neto",21104,NULL,18,N,N
2239,Mucuri,22003,NULL,18,N,N
2240,"Nova Viçosa",23001,NULL,18,N,N
2241,"Porto Seguro",25303,NULL,18,N,N
2242,Prado,25501,NULL,18,N,N
2243,"Santa Cruz Cabrália",27705,NULL,18,N,N
2244,"Teixeira de Freitas",31350,NULL,18,N,N
2245,Vereda,33257,NULL,18,N,N
2246,Arinos,04502,NULL,19,N,N
2247,"Bonfinópolis de Minas",08206,NULL,19,N,N
2248,Buritis,09303,NULL,19,N,N
2249,"Cabeceira Grande",09451,NULL,19,N,N
2250,"Dom Bosco",22470,NULL,19,N,N
2251,Formoso,26208,NULL,19,N,N
2252,Natalândia,44375,NULL,19,N,N
2253,Unaí,70404,NULL,19,N,N
2254,"Uruana de Minas",70479,NULL,19,N,N
2255,"Brasilândia de Minas",08552,NULL,19,N,N
2256,Guarda-Mor,28600,NULL,19,N,N
2257,"João Pinheiro",36306,NULL,19,N,N
2258,Lagamar,37106,NULL,19,N,N
2259,"Lagoa Grande",37536,NULL,19,N,N
2260,Paracatu,47006,NULL,19,N,N
2261,"Presidente Olegário",53400,NULL,19,N,N
2262,"São Gonçalo do Abaeté",61700,NULL,19,N,N
2263,"Varjão de Minas",70750,NULL,19,N,N
2264,Vazante,71006,NULL,19,N,N
2265,"Bonito de Minas",08255,NULL,19,N,N
2266,"Chapada Gaúcha",16159,NULL,19,N,N
2267,"Cônego Marinho",17836,NULL,19,N,N
2268,"Icaraí de Minas",30051,NULL,19,N,N
2269,Itacarambi,32107,NULL,19,N,N
2270,Januária,35209,NULL,19,N,N
2271,Juvenília,36959,NULL,19,N,N
2272,Manga,39300,NULL,19,N,N
2273,"Matias Cardoso",40852,NULL,19,N,N
2274,Miravânia,42254,NULL,19,N,N
2275,Montalvânia,42700,NULL,19,N,N
2276,"Pedras de Maria da Cruz",49150,NULL,19,N,N
2277,Pintópolis,50570,NULL,19,N,N
2278,"São Francisco",61106,NULL,19,N,N
2279,"São João das Missões",62450,NULL,19,N,N
2280,Urucuia,70529,NULL,19,N,N
2281,Catuti,15474,NULL,19,N,N
2282,Espinosa,24302,NULL,19,N,N
2283,Gameleiras,27339,NULL,19,N,N
2284,Jaíba,35050,NULL,19,N,N
2285,Janaúba,35100,NULL,19,N,N
2286,Mamonas,39250,NULL,19,N,N
2287,"Mato Verde",41009,NULL,19,N,N
2288,"Monte Azul",42908,NULL,19,N,N
2289,"Nova Porteirinha",45059,NULL,19,N,N
2290,"Pai Pedro",46552,NULL,19,N,N
2291,Porteirinha,52204,NULL,19,N,N
2292,"Riacho dos Machados",54507,NULL,19,N,N
2293,"Serranópolis de Minas",66956,NULL,19,N,N
2294,"Águas Vermelhas",01003,NULL,19,N,N
2295,Berizal,06655,NULL,19,N,N
2296,"Curral de Dentro",20870,NULL,19,N,N
2297,"Divisa Alegre",22355,NULL,19,N,N
2298,"Fruta de Leite",27073,NULL,19,N,N
2299,Indaiabira,30655,NULL,19,N,N
2300,Montezuma,43450,NULL,19,N,N
2301,Ninheira,44656,NULL,19,N,N
2302,Novorizonte,45372,NULL,19,N,N
2303,"Rio Pardo de Minas",55603,NULL,19,N,N
2304,Rubelita,56502,NULL,19,N,N
2305,Salinas,57005,NULL,19,N,N
2306,"Santa Cruz de Salinas",57377,NULL,19,N,N
2307,"Santo Antônio do Retiro",60454,NULL,19,N,N
2308,"São João do Paraíso",62708,NULL,19,N,N
2309,Taiobeiras,68002,NULL,19,N,N
2310,"Vargem Grande do Rio Pardo",70651,NULL,19,N,N
2311,Buritizeiro,09402,NULL,19,N,N
2312,Ibiaí,29608,NULL,19,N,N
2313,Jequitaí,35605,NULL,19,N,N
2314,"Lagoa dos Patos",37304,NULL,19,N,N
2315,Lassance,38104,NULL,19,N,N
2316,Pirapora,51206,NULL,19,N,N
2317,Riachinho,54457,NULL,19,N,N
2318,"Santa Fé de Minas",57609,NULL,19,N,N
2319,"São Romão",64209,NULL,19,N,N
2320,"Várzea da Palma",70800,NULL,19,N,N
2321,"Brasília de Minas",08602,NULL,19,N,N
2322,"Campo Azul",11150,NULL,19,N,N
2323,"Capitão Enéas",12703,NULL,19,N,N
2324,"Claro dos Poções",16506,NULL,19,N,N
2325,"Coração de Jesus",18809,NULL,19,N,N
2326,"Francisco Sá",26703,NULL,19,N,N
2327,Glaucilândia,27354,NULL,19,N,N
2328,Ibiracatu,29657,NULL,19,N,N
2329,Japonvar,35357,NULL,19,N,N
2330,Juramento,36801,NULL,19,N,N
2331,Lontra,38658,NULL,19,N,N
2332,Luislândia,38682,NULL,19,N,N
2333,Mirabela,42007,NULL,19,N,N
2334,"Montes Claros",43302,NULL,19,N,N
2335,Patis,47956,NULL,19,N,N
2336,"Ponto Chique",52131,NULL,19,N,N
2337,"São João da Lagoa",62252,NULL,19,N,N
2338,"São João da Ponte",62401,NULL,19,N,N
2339,"São João do Pacuí",62658,NULL,19,N,N
2340,Ubaí,70008,NULL,19,N,N
2341,Varzelândia,70909,NULL,19,N,N
2342,Verdelândia,71030,NULL,19,N,N
2343,Botumirim,08503,NULL,19,N,N
2344,Cristália,20300,NULL,19,N,N
2345,"Grão Mogol",27800,NULL,19,N,N
2346,Itacambira,32008,NULL,19,N,N
2347,Josenópolis,36579,NULL,19,N,N
2348,"Padre Carvalho",46255,NULL,19,N,N
2349,Bocaiúva,07307,NULL,19,N,N
2350,"Engenheiro Navarro",23809,NULL,19,N,N
2351,"Francisco Dumont",26604,NULL,19,N,N
2352,Guaraciama,28253,NULL,19,N,N
2353,Olhos-d'Água,45455,NULL,19,N,N
2354,"Couto de Magalhães de Minas",20102,NULL,19,N,N
2355,Datas,21001,NULL,19,N,N
2356,Diamantina,21605,NULL,19,N,N
2357,"Felício dos Santos",25408,NULL,19,N,N
2358,"São Gonçalo do Rio Preto",25507,NULL,19,N,N
2359,Gouveia,27602,NULL,19,N,N
2360,"Presidente Kubitschek",53301,NULL,19,N,N
2361,"Senador Modestino Gonçalves",65909,NULL,19,N,N
2362,Angelândia,02852,NULL,19,N,N
2363,Aricanduva,04452,NULL,19,N,N
2364,Berilo,06507,NULL,19,N,N
2365,Capelinha,12307,NULL,19,N,N
2366,Carbonita,13503,NULL,19,N,N
2367,"Chapada do Norte",16100,NULL,19,N,N
2368,"Francisco Badaró",26505,NULL,19,N,N
2369,Itamarandiba,32503,NULL,19,N,N
2370,"Jenipapo de Minas",35456,NULL,19,N,N
2371,"José Gonçalves de Minas",36520,NULL,19,N,N
2372,"Leme do Prado",38351,NULL,19,N,N
2373,"Minas Novas",41801,NULL,19,N,N
2374,Turmalina,69703,NULL,19,N,N
2375,Veredinha,71071,NULL,19,N,N
2376,Araçuaí,03405,NULL,19,N,N
2377,Caraí,13008,NULL,19,N,N
2378,"Coronel Murta",19500,NULL,19,N,N
2379,Itinga,34004,NULL,19,N,N
2380,"Novo Cruzeiro",45307,NULL,19,N,N
2381,"Padre Paraíso",46305,NULL,19,N,N
2382,"Ponto dos Volantes",52170,NULL,19,N,N
2383,"Virgem da Lapa",71600,NULL,19,N,N
2384,"Cachoeira de Pajeú",02704,NULL,19,N,N
2385,Comercinho,17009,NULL,19,N,N
2386,Itaobim,33303,NULL,19,N,N
2387,Medina,41405,NULL,19,N,N
2388,"Pedra Azul",48707,NULL,19,N,N
2389,Almenara,01706,NULL,19,N,N
2390,Bandeira,05202,NULL,19,N,N
2391,Divisópolis,22454,NULL,19,N,N
2392,Felisburgo,25606,NULL,19,N,N
2393,Jacinto,34707,NULL,19,N,N
2394,Jequitinhonha,35803,NULL,19,N,N
2395,Joaíma,36009,NULL,19,N,N
2396,Jordânia,36504,NULL,19,N,N
2397,"Mata Verde",40555,NULL,19,N,N
2398,"Monte Formoso",43153,NULL,19,N,N
2399,Palmópolis,46750,NULL,19,N,N
2400,"Rio do Prado",55108,NULL,19,N,N
2401,Rubim,56601,NULL,19,N,N
2402,"Salto da Divisa",57104,NULL,19,N,N
2403,"Santa Maria do Salto",58102,NULL,19,N,N
